MeanTempError,MaxTempError,TempFluctuation,AvgHeaterPower,AvgConveyorSpeed,PeakMotorCurrent,RMSVibration,OperatingHours,QualityScore,MaintenanceScore,QualityRisk,MaintenanceRisk
16.2476154437334,29.3933429849171,2.01725491737555,6.43054633669179,0.891090910918647,2.71081047287497,0.199925862300034,512.583169612685,0.175569711885415,0.159178498370447,Low,Low
19.9786607247143,31.3522044503604,2.08264369337969,20.2832736605448,0.89145005880988,2.70159561152753,0.200253458250682,512.723169612685,0.19156096615039,0.19114670410534,Low,Low
25.5322871562792,31.3522044503604,4.19081041307721,40.2832736605448,0.891810877922788,2.6927348997146,0.201724462681386,512.84288752448,0.228122219974299,0.240913895332806,Low,Low
28.2001851301456,31.3522044503604,6.57409432641216,60.2832736605448,0.892136245372264,2.68712020640116,0.202521195511987,512.938028568582,0.259864760450631,0.290504657611724,Low,Low
29.6262800772855,31.3522044503604,9.2254417581844,80.2832736605423,0.892521428290078,2.6842602264303,0.204684770484709,513.041689343213,0.291155277360529,0.343885435192843,Low,Low
29.5829979404846,31.3522044503604,12.4273001049597,93.852727323853,0.893030467726607,2.6801772426917,0.206418173229567,513.164858955897,0.32435878286236,0.379879050570853,Low,Low
28.7820025431668,30.9009337951404,15.6715248599583,100,0.893667670178603,2.67432471635173,0.205850501487621,513.304858955897,0.354995893856106,0.392018755228541,Low,Low
27.9966491888966,30.0277362285017,17.9875817775187,100,0.894457695360748,2.67233834976375,0.204664795607182,513.465141044103,0.375299513475558,0.388985412708068,Low,Low
27.470002625469,29.6926300491825,18.2792927742162,100,0.89543030468204,2.66858949504893,0.202176108110605,513.65,0.377242444711307,0.382679512102683,Low,Low
25.9570678519333,29.1658614339355,16.7456747608508,100,0.896556407022534,2.66144983466248,0.201085863884824,513.85,0.357659154136005,0.377954979019908,Low,Low
23.5734462897002,29.1658614339355,15.3578515178114,100,0.897768502480408,2.65480880525502,0.198090523506666,514.05,0.338747433660165,0.369562510557227,Low,Low
20.5504671053756,29.1658614339355,14.2681609468897,100,0.899058837781135,2.64869030736096,0.196666631915908,514.25,0.32129660220448,0.364541550277944,Low,Low
16.7392771214117,29.1658614339355,13.3716100781509,100,0.900419159182195,2.64311636096555,0.194021738292149,514.45,0.303833583708696,0.357253104685148,Low,Low
12.3142044075196,22.3156784804614,12.2293185829623,100,0.901840765268861,2.63810702625667,0.194550801979611,514.65,0.264592576615218,0.356592496789789,Low,Low
8.63836325252587,17.0634040825961,10.9972119380981,100,0.90331456261356,2.63368033142983,0.192218249297999,514.85,0.230605389870883,0.350360712649789,Low,Low
5.70459322431856,12.727773045886,10.0088859962832,100,0.904831123942773,2.62985220780615,0.190750853662208,515.05,0.203482694384687,0.346100278571519,Low,Low
3.56984532624347,8.73081132588783,9.10285569455618,100,0.906380748439419,2.6266364324968,0.187893111006742,515.25,0.180217533114893,0.339255010521471,Low,Low
2.30023272202688,5.43525241620947,8.53708066634112,100,0.907953523794976,2.62404457882028,0.186374854160043,515.45,0.164543163132211,0.335349715280085,Low,Low
1.80778859395671,3.86511019102372,8.16740335831867,100,0.90953938961443,2.62208597465096,0.18198389396355,515.65,0.15739541184745,0.325869571788561,Low,Low
1.8565549686056,3.60916277854923,7.79111809317748,100,0.911128201768469,2.62283165505783,0.176937454322024,515.85,0.155008089351457,0.31606570088921,Low,Low
2.17747289497926,3.60916277854923,7.18402158189364,100,0.912709797281299,2.62505744750767,0.172195002332294,516.05,0.151633596689927,0.30742491189009,Low,Low
2.54672620445351,3.60916277854923,6.48450207376494,100,0.914274059338995,2.6279128442312,0.167769278777023,516.25,0.147421089012327,0.299657886798016,Low,Low
2.84302330962661,3.60916277854923,6.1841858282242,100,0.9158109820026,2.63138756888367,0.163993044951773,516.45,0.147057224987998,0.293433759111914,Low,Low
2.65835671465957,3.60916277854923,5.69231819852185,100,0.917310734211976,2.63546911620858,0.161082930760622,516.65,0.143427995472514,0.289185985004843,Low,Low
2.03308017047119,3.07868985959561,5.1544314368888,100,0.918763722671045,2.6401427970431,0.160215200933607,516.85,0.136739567195793,0.289287873482402,Low,Low
1.87944021685342,3.07868985959561,4.30449052345006,100,0.920160653212145,2.64539179118321,0.160157851948621,517.05,0.129408479169118,0.291241722296467,Low,Low
